proj	ts	deg	stage	art	seq	feat	phase	verdict	action	nrub	nfail	nblk	nadv	nesc
PRPs-agentic-eng	2026-07-30T00:00:00Z	0	plan-review	targeted-retry-writers-consume-reviewer-feedback-in-relay	2	-	-	CHANGES_REQUESTED	rubric_fail	19	2	2	0	0
PRPs-agentic-eng	2026-07-30T00:00:00Z	0	plan-review	targeted-retry-writers-consume-reviewer-feedback-in-relay	3	-	-	APPROVED	human_override_debt_accepted	19	2	2	0	0
PRPs-agentic-eng	2026-07-09T00:00:00Z	0	plan-review	test-pair-universalization-phase-1-rename-behavior-preserving	1	test-pair-universalization	1	CHANGES_REQUESTED	rubric_fail	14	2	2	0	0
PRPs-agentic-eng	2026-07-09T00:00:00Z	0	plan-review	test-pair-universalization-phase-1-rename-behavior-preserving	2	test-pair-universalization	1	APPROVED	final_flip	13	0	0	0	0
PRPs-agentic-eng	2026-07-09T00:00:00Z	0	plan-review	test-pair-universalization-phase-2-test-writer-mode-lifecycle	1	test-pair-universalization	2	APPROVED	final_flip	13	0	0	0	0
PRPs-agentic-eng	2026-07-10T00:00:00Z	0	plan-review	test-pair-universalization-phase-3-test-reviewer-mode-legitimacy	1	test-pair-universalization	3	CHANGES_REQUESTED	rubric_fail	13	1	1	0	0
PRPs-agentic-eng	2026-07-10T00:15:00Z	0	plan-review	test-pair-universalization-phase-3-test-reviewer-mode-legitimacy	2	test-pair-universalization	3	APPROVED	final_flip	13	0	0	0	0
PRPs-agentic-eng	2026-07-10T12:00:00Z	0	plan-review	test-pair-universalization-phase-4-post-green-b5-ledger-awareness	1	test-pair-universalization	4	CHANGES_REQUESTED	rubric_fail	14	1	1	0	0
PRPs-agentic-eng	2026-07-10T18:00:00Z	0	plan-review	test-pair-universalization-phase-4-post-green-b5-ledger-awareness	2	test-pair-universalization	4	APPROVED	final_flip	13	0	0	0	0
PRPs-agentic-eng	2026-07-12T00:00:00Z	0	plan-review	validation-suite-phase-1-harness-scaffold	1	validation-suite	1	CHANGES_REQUESTED	rubric_fail	14	1	1	0	0
PRPs-agentic-eng	2026-07-12T12:00:00Z	0	plan-review	validation-suite-phase-1-harness-scaffold	2	validation-suite	1	APPROVED	final_flip	14	0	0	0	0
PRPs-agentic-eng	2026-07-13T00:00:00Z	0	plan-review	validation-suite-phase-2-static-checks	1	validation-suite	2	APPROVED	final_flip	14	0	0	0	0
PRPs-agentic-eng	2026-07-13T12:00:00Z	0	plan-review	validation-suite-phase-3-go-green	1	validation-suite	3	APPROVED	final_flip	14	0	0	0	0
PRPs-agentic-eng	2026-07-13T00:00:00Z	0	plan-review	validation-suite-phase-4-pre-commit-wiring	1	validation-suite	4	CHANGES_REQUESTED	rubric_fail	14	2	2	0	0
PRPs-agentic-eng	2026-07-13T00:05:00Z	0	plan-review	validation-suite-phase-4-pre-commit-wiring	2	validation-suite	4	APPROVED	final_flip	14	0	0	0	0
PRPs-agentic-eng	2026-07-13T00:00:00Z	0	plan-review	validation-suite-phase-5-eval-layer	1	validation-suite	5	APPROVED	final_flip	14	0	0	0	0
PRPs-agentic-eng	2026-07-31T18:54:44Z	0	test-write-review	add-an-11th-static-check-to-scriptsvalidate-that	1	-	-	CHANGES_REQUESTED	rubric_evaluation	7	1	1	0	0
PRPs-agentic-eng	2026-07-31T19:01:39Z	0	test-write-review	add-an-11th-static-check-to-scriptsvalidate-that	2	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-28T16:40:37Z	0	test-write-review	add-an-8th-fixed-deterministic-check-r-coh-validate-search	1	-	-	CHANGES_REQUESTED	rubric_evaluation	7	1	1	0	0
PRPs-agentic-eng	2026-07-28T17:02:07Z	0	test-write-review	add-an-8th-fixed-deterministic-check-r-coh-validate-search	2	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-29T12:17:37Z	0	test-write-review	changelog-position-assertions	1	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-29T12:42:08Z	0	test-write-review	changelog-position-assertions	2	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-31T22:03:00Z	0	test-write-review	close-the-consumer-half-of-the-v0250-reviewstartedat	1	-	-	CHANGES_REQUESTED	rubric_evaluation	7	1	1	0	0
PRPs-agentic-eng	2026-07-31T22:19:31Z	0	test-write-review	close-the-consumer-half-of-the-v0250-reviewstartedat	2	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-31T15:20:45Z	0	test-write-review	close-the-validation-docs-debt-recorded-in	1	-	-	CHANGES_REQUESTED	rubric_evaluation	7	2	2	0	0
PRPs-agentic-eng	2026-07-31T16:10:00Z	0	test-write-review	close-the-validation-docs-debt-recorded-in	2	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-24T00:43:44Z	0	test-write-review	enforce-figma-component-reuse-per-ac-2-of-figma-implementation-track	1	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-23T00:26:48Z	0	test-write-review	figma-implementation-track	1	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-23T20:39:10Z	0	test-write-review	figma-implementation-track	10	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-23T22:40:36Z	0	test-write-review	figma-implementation-track	11	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-23T02:37:52Z	0	test-write-review	figma-implementation-track	2	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-23T03:36:59Z	0	test-write-review	figma-implementation-track	3	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-23T16:20:19Z	0	test-write-review	figma-implementation-track	4	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-23T16:32:25Z	0	test-write-review	figma-implementation-track	5	-	-	CHANGES_REQUESTED	rubric_evaluation	7	1	1	0	0
PRPs-agentic-eng	2026-07-23T16:38:25Z	0	test-write-review	figma-implementation-track	6	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-23T18:16:15Z	0	test-write-review	figma-implementation-track	7	-	-	CHANGES_REQUESTED	rubric_evaluation	7	1	1	0	0
PRPs-agentic-eng	2026-07-23T18:23:45Z	0	test-write-review	figma-implementation-track	8	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-23T18:38:40Z	0	test-write-review	figma-implementation-track	9	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-24T14:05:00Z	0	test-write-review	figma-visual-first-track	1	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-25T17:45:00Z	0	test-write-review	figma-visual-first-track	2	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-25T20:15:00Z	0	test-write-review	figma-visual-first-track	3	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-26T04:14:48Z	0	test-write-review	figma-visual-first-track	4	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-27T14:32:35Z	0	test-write-review	figma-visual-first-track	5	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-27T18:20:00Z	0	test-write-review	figma-visual-first-track	6	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-27T21:45:00Z	0	test-write-review	figma-visual-first-track	7	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-24T02:55:24Z	0	test-write-review	fix-design-system-config-producer	1	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-15T15:52:12Z	0	test-write-review	implement-phase-docs-sync	1	-	-	CHANGES_REQUESTED	rubric_evaluation	7	1	1	0	0
PRPs-agentic-eng	2026-07-15T16:06:03Z	0	test-write-review	implement-phase-docs-sync	2	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-16T00:00:00Z	0	test-write-review	implement-phase-docs-sync	3	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-16T19:07:08Z	0	test-write-review	implement-phase-docs-sync	4	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-16T20:15:00Z	0	test-write-review	implement-phase-docs-sync	5	-	-	CHANGES_REQUESTED	rubric_evaluation	7	1	1	0	0
PRPs-agentic-eng	2026-07-16T21:30:00Z	0	test-write-review	implement-phase-docs-sync	6	-	-	CHANGES_REQUESTED	rubric_evaluation	7	1	1	0	0
PRPs-agentic-eng	2026-07-16T22:10:00Z	0	test-write-review	implement-phase-docs-sync	7	-	-	CHANGES_REQUESTED	rubric_evaluation	7	1	1	0	0
PRPs-agentic-eng	2026-07-16T22:45:00Z	0	test-write-review	implement-phase-docs-sync	8	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-28T17:24:50Z	0	test-write-review	make-the-silent-failure-paths-in	1	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-29T11:36:42Z	0	test-write-review	normalizer-integration	1	-	-	CHANGES_REQUESTED	rubric_evaluation	7	1	1	0	0
PRPs-agentic-eng	2026-07-29T11:51:02Z	0	test-write-review	normalizer-integration	2	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-26T14:38:29Z	0	test-write-review	plan-reviewer-action-validate-contradiction-check	1	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-29T00:40:47Z	0	test-write-review	rubric-reconciliation	1	-	-	CHANGES_REQUESTED	rubric_evaluation	7	1	1	0	0
PRPs-agentic-eng	2026-07-29T01:01:21Z	0	test-write-review	rubric-reconciliation	2	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-13T14:14:20Z	0	test-write-review	validation-suite	1	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-13T17:35:39Z	0	test-write-review	validation-suite	2	-	-	CHANGES_REQUESTED	rubric_evaluation	7	1	1	0	0
PRPs-agentic-eng	2026-07-13T17:43:16Z	0	test-write-review	validation-suite	3	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
PRPs-agentic-eng	2026-07-13T19:50:54Z	0	test-write-review	validation-suite	4	-	-	APPROVED	rubric_evaluation	7	0	0	0	0
